2.006400083383066e-12,-32767.0,2.006400083383066e-12,-32767.0
411.75142885782043,-32764.412855426443,411.75142885782043,-32764.412855426443
823.4378373918408,-32756.65183024589,823.4378373918408,-32756.65183024589
1234.9942155457502,-32743.718150014185,1234.9942155457502,-32743.718150014185
1646.3555737965105,-32725.613857109376,1646.3555737965105,-32725.613857109376
2057.4569534170164,-32702.341810409172,2057.4569534170164,-32702.341810409172
2468.2334367337726,-32673.905684839538,2468.2334367337726,-32673.905684839538
2878.6201573782064,-32640.309970794333,2878.6201573782064,-32640.309970794333
3288.552310529759,-32601.55997342626,3288.552310529759,-32601.55997342626
3697.965163149379,-32557.661811809114,3697.965163149379,-32557.661811809114
4106.794064201557,-32508.622417971495,4106.794064201557,-32508.622417971495
4514.97445486354,-32454.44953580217,4514.97445486354,-32454.44953580217
4922.4418787198465,-32395.15171982723,4922.4418787198465,-32395.15171982723
5329.131991940755,-32330.73833385921,5329.131991940755,-32330.73833385921
5734.98057344287,-32261.21954951847,5734.98057344287,-32261.21954951847
6139.9235350304425,-32186.60634462694,6139.9235350304425,-32186.60634462694
6543.896931515574,-32106.910501474616,6543.896931515574,-32106.910501474616
6946.836970815968,-32022.144604958994,6946.836970815968,-32022.144604958994
7348.680024028373,-31932.322040597774,7348.680024028373,-31932.322040597774
7749.362635476389,-31837.45699241512,7749.362635476389,-31837.45699241512
8148.821532730795,-31737.564440701855,8148.821532730795,-31737.564440701855
8546.993636601055,-31632.660159649884,8546.993636601055,-31632.660159649884
8943.816071096193,-31522.760714861277,8943.816071096193,-31522.760714861277
9339.226173353709,-31407.883460732355,9339.226173353709,-31407.883460732355
9733.161503534702,-31288.04653771325,9733.161503534702,-31288.04653771325
10125.559854683903,-31163.268869443295,10125.559854683903,-31163.268869443295
10516.35926255283,-31033.57015976279,10516.35926255283,-31033.57015976279
10905.498015384705,-30898.97088960149,10905.498015384705,-30898.97088960149
11292.914663659398,-30759.492313744493,11292.914663659398,-30759.492313744493
11678.548029797088,-30615.156457475805,11678.548029797088,-30615.156457475805
12062.337217818847,-30465.98611310033,12062.337217818847,-30465.98611310033
12444.221622962858,-30312.004836344688,12444.221622962858,-30312.004836344688
12824.140941254609,-30153.236942637475,12824.140941254609,-30153.236942637475
13202.035179029586,-29989.707503269605,13202.035179029586,-29989.707503269605
13577.844662406946,-29821.442341435253,13577.844662406946,-29821.442341435253
13951.510046712736,-29648.468028154064,13951.510046712736,-29648.468028154064
14322.972325851117,-29470.81187807528,14322.972325851117,-29470.81187807528
14692.172841622087,-29288.50194516446,14692.172841622087,-29288.50194516446
15059.053292984296,-29101.56701827341,15059.053292984296,-29101.56701827341
15423.55574526145,-28910.036616594116,15423.55574526145,-28910.036616594116
15785.622639290901,-28713.94098499728,15785.622639290901,-28713.94098499728
