2.006400083383066e-12,-32767.0
205.8797783194739,-32766.353207473046
411.75142885782043,-32764.412855426443
617.6068241547797,-32761.17902046197
823.4378373918408,-32756.65183024589
1029.236342713033,-32750.831463503928
1234.9942155457502,-32743.718150014185
1440.703332921479,-32735.312170598114
1646.3555737965105,-32725.613857109376
1851.9428193725007,-32714.623592420783
2057.4569534170164,-32702.341810409172
2262.8898625839342,-32688.768995938266
2468.2334367337726,-32673.905684839538
2673.4795692538214,-32657.752463891058
2878.6201573782064,-32640.309970794333
3083.6471025077576,-32621.578894149123
3288.552310529759,-32601.55997342626
3493.327692137444,-32580.253998938464
3697.965163149379,-32557.661811809114
3902.4566448285955,-32533.784303939086
4106.794064201557,-32508.622417971495
4310.969354376823,-32482.177147254522
4514.97445486354,-32454.44953580217
4718.801311889645,-32425.440678253064
4922.4418787198465,-32395.15171982723
5125.888115973246,-32363.58385628088
5329.131991940755,-32330.73833385921
5532.165482902156,-32296.61644924722
5734.98057344287,-32261.21954951847
5937.569256770411,-32224.54903208197
6139.9235350304425,-32186.60634462694
6342.035419622535,-32147.39298506573
6543.896931515574,-32106.910501474616
6745.500101562702,-32065.160492032745
6946.836970815968,-32022.144604958994
7147.899590840515,-31977.864538446935
7348.680024028373,-31932.322040597774
7549.170343911845,-31885.51890935134
7749.362635476389,-31837.45699241512
7949.248995473113,-31788.1381871913
8148.821532730795,-31737.564440701855
8348.072368467383,-31685.737749511707
8546.993636601055,-31632.660159649884
8745.57748406075,-31578.333766528747
8943.816071096193,-31522.760714861277
9141.701571587426,-31465.943198576395
9339.226173353709,-31407.883460732355
9536.382078461986,-31348.583793428195
9733.161503534702,-31288.04653771325
9929.556680057105,-31226.27408349471
10125.559854683903,-31163.268869443295
10321.163289545375,-31099.03338289698
10516.35926255283,-31033.57015976279
10711.1400677035,-30966.881784416666
10905.498015384705,-30898.97088960149
11099.425432677466,-30829.840156323105
11292.914663659398,-30759.492313744493
11485.958069706983,-30687.93013907802
11678.548029797088,-30615.156457475805
11870.67694080785,-30541.1741419182
12062.337217818847,-30465.98611310033
12253.521294410506,-30389.59533931685
12444.221622962858,-30312.004836344688
12634.430674953453,-30233.21766732405
12824.140941254609,-30153.236942637475
13013.344932429854,-30072.06581978701
13202.035179029586,-29989.707503269605
13390.204231885951,-29906.165244450574
13577.844662406946,-29821.442341435253
13764.949062869653,-29735.54213893878
13951.510046712736,-29648.468028154064
14137.520248827985,-29560.223446617903
14322.972325851117,-29470.81187807528
14507.858956451686,-29380.236852341823
14692.172841622087,-29288.50194516446
14875.90670496573,-29195.61077808025
15059.053292984296,-29101.56701827341
15241.605375364083,-29006.37437843056
15423.55574526145,-28910.036616594116
15604.897219587361,-28812.557536013956
15785.622639290901,-28713.94098499728
15965.724869641961,-28614.190856756653
16145.19680051287,-28513.31108925635
16324.031346659096,-28411.305665056843
16502.221447998978,-28308.178611157633
16679.76006989242,-28203.933998838216
16856.64020341862,-28098.575943497406
17032.854865652786,-27992.108604490804
17208.397099941772,-27884.53618496667
17383.25997617875,-27775.86293169992
17557.43659107678,-27666.09313492453
17730.92006844134,-27555.231128164105
17903.703559441798,-27443.281288060854
18075.780242881774,-27330.248034202777
18247.14332546846,-27216.13582894919
18417.786042080763,-27100.949177254566
18587.70165603643,-26984.692626490683
18756.88345935796,-26867.370766267097
18925.324773037442,-26748.988228249968
19093.018947300232,-26629.54968597919
19259.959361867466,-26509.059854683903
19426.13942621743,-26387.523491096334
19591.55257984572,-26264.945393264014
19756.192292524272,-26141.330400360355
19920.05206455913,-26016.68339249362
20083.12542704708,-25891.00929051425
20245.405942130983,-25764.313055820592
20406.88720325398,-25636.59969016306
20567.562835412384,-25507.874235446656
20727.426495407348,-25378.141773531912
20886.471872095317,-25247.407426034286
21044.692686637143,-25115.676354121966
21202.082692745982,-24982.953758312113
21358.635676933896,-24849.244878265545
21514.34545875712,-24714.554992579913
21669.2058910601,-24578.889418581268
21823.210860218125,-24442.253512114174
21976.354286378704,-24304.65266733027
22128.630123701605,-24166.092316475286
22280.03236059751,-24026.577929674622
22430.55501996534,-23886.115014717394
22580.192159428243,-23744.70911683896
22728.937871568174,-23602.365818502047
22876.78628415912,-23459.09073917634
23023.73156039889,-23314.889535116654
23169.767899139602,-23169.767899139606
23314.889535116654,-23023.73156039889
23459.090739176343,-22876.786284159116
23602.365818502043,-22728.93787156818
23744.70911683896,-22580.192159428247
23886.115014717394,-22430.555019965344
24026.577929674622,-22280.03236059751
24166.092316475286,-22128.630123701605
24304.65266733027,-21976.354286378704
24442.253512114174,-21823.210860218125
24578.889418581264,-21669.205891060104
24714.554992579917,-21514.34545875712
24849.24487826555,-21358.635676933896
24982.95375831211,-21202.082692745982
25115.676354121963,-21044.692686637143
25247.407426034286,-20886.471872095313
25378.141773531912,-20727.426495407348
25507.874235446652,-20567.562835412387
25636.599690163057,-20406.887203253984
25764.31305582059,-20245.405942130987
25891.009290514245,-20083.12542704708
26016.683392493618,-19920.05206455914
26141.330400360355,-19756.192292524272
26264.94539326401,-19591.552579845724
26387.52349109633,-19426.13942621743
26509.059854683903,-19259.959361867466
26629.54968597919,-19093.018947300236
26748.988228249968,-18925.324773037442
26867.370766267097,-18756.883459357956
26984.692626490683,-18587.70165603643
27100.949177254566,-18417.786042080763
27216.13582894919,-18247.14332546846
27330.24803420278,-18075.78024288177
27443.281288060858,-17903.703559441798
27555.231128164105,-17730.92006844134
27666.093134924526,-17557.43659107679
27775.86293169992,-17383.259976178753
27884.536184966666,-17208.397099941776
27992.108604490804,-17032.854865652786
28098.575943497402,-16856.640203418625
28203.93399883822,-16679.760069892418
28308.178611157633,-16502.221447998974
28411.305665056843,-16324.031346659094
28513.311089256345,-16145.196800512873
28614.190856756653,-15965.724869641967
28713.940984997276,-15785.622639290907
28812.557536013956,-15604.89721958736
28910.036616594112,-15423.555745261456
29006.37437843056,-15241.60537536408
29101.56701827341,-15059.053292984294
29195.610778080252,-14875.906704965728
29288.501945164455,-14692.172841622092
29380.23685234182,-14507.85895645169
29470.811878075277,-14322.97232585112
29560.223446617903,-14137.520248827983
29648.468028154064,-13951.510046712734
29735.542138938777,-13764.949062869659
29821.442341435253,-13577.844662406944
29906.165244450574,-13390.20423188595
29989.707503269605,-13202.035179029584
30072.06581978701,-13013.34493242986
30153.23694263747,-12824.140941254615
30233.21766732405,-12634.430674953459
30312.004836344688,-12444.221622962856
30389.595339316846,-12253.521294410511
30465.98611310033,-12062.337217818846
30541.174141918196,-11870.676940807856
30615.156457475805,-11678.548029797086
30687.930139078017,-11485.958069706989
30759.492313744493,-11292.914663659401
30829.840156323105,-11099.425432677464
30898.970889601493,-10905.498015384703
30966.881784416666,-10711.140067703505
31033.570159762785,-10516.359262552836
31099.03338289698,-10321.163289545373
31163.268869443295,-10125.559854683901
31226.27408349471,-9929.556680057101
31288.04653771325,-9733.161503534708
31348.583793428195,-9536.382078461984
31407.883460732355,-9339.226173353714
31465.943198576395,-9141.701571587424
31522.760714861273,-8943.816071096198
31578.333766528747,-8745.577484060748
31632.66015964988,-8546.99363660106
31685.73774951171,-8348.072368467381
31737.564440701855,-8148.821532730801
31788.138187191296,-7949.248995473117
31837.45699241512,-7749.362635476395
31885.51890935134,-7549.170343911842
31932.322040597774,-7348.680024028377
31977.86453844694,-7147.899590840512
32022.144604958994,-6946.836970815965
32065.160492032745,-6745.500101562708
32106.910501474616,-6543.896931515579
32147.39298506573,-6342.035419622541
32186.606344626944,-6139.92353503044
32224.549032081966,-5937.569256770416
32261.219549518475,-5734.980573442868
32296.61644924722,-5532.1654829021545
32330.73833385921,-5329.131991940752
32363.583856280875,-5125.888115973252
32395.15171982723,-4922.441878719845
32425.440678253064,-4718.801311889651
32454.44953580217,-4514.974454863538
32482.177147254522,-4310.969354376828
32508.62241797149,-4106.794064201563
32533.784303939086,-3902.4566448286005
32557.661811809114,-3697.9651631493766
32580.253998938464,-3493.327692137449
32601.55997342626,-3288.5523105297643
32621.578894149123,-3083.647102507763
32640.30997079433,-2878.6201573782114
32657.752463891058,-2673.479569253819
32673.905684839538,-2468.2334367337708
32688.768995938266,-2262.8898625839392
32702.341810409172,-2057.456953417014
32714.623592420783,-1851.942819372499
32725.613857109376,-1646.3555737965157
32735.312170598114,-1440.7033329214842
32743.718150014185,-1234.9942155457554
32750.831463503928,-1029.2363427130383
32756.65183024589,-823.4378373918388
32761.17902046197,-617.6068241547777
32764.412855426443,-411.7514288578184
32766.353207473046,-205.87977831947188
32767.0,-7.275735569578501e-12
32766.353207473046,205.8797783194646
32764.412855426443,411.7514288578111
32761.17902046197,617.6068241547704
32756.65183024589,823.4378373918388
32750.831463503928,1029.236342713031
32743.718150014185,1234.994215545741
32735.312170598114,1440.7033329214769
32725.613857109376,1646.3555737965085
32714.623592420783,1851.9428193724916
32702.341810409172,2057.456953417007
32688.768995938266,2262.8898625839247
32673.905684839538,2468.2334367337635
32657.752463891058,2673.479569253819
32640.309970794333,2878.620157378204
32621.578894149123,3083.647102507756
32601.55997342626,3288.552310529757
32580.253998938464,3493.3276921374345
32557.661811809114,3697.9651631493693
32533.784303939086,3902.456644828586
32508.622417971495,4106.794064201548
32482.177147254522,4310.969354376821
32454.44953580217,4514.974454863538
32425.440678253064,4718.801311889643
32395.15171982723,4922.441878719845
32363.58385628088,5125.888115973237
32330.738333859215,5329.131991940746
32296.61644924722,5532.165482902147
32261.219549518475,5734.980573442861
32224.54903208197,5937.569256770402
32186.606344626944,6139.92353503044
32147.39298506573,6342.0354196225335
32106.910501474616,6543.896931515572
32065.160492032745,6745.5001015627
32022.144604958994,6946.836970815959
31977.86453844694,7147.899590840506
31932.322040597777,7348.680024028364
31885.518909351344,7549.1703439118355
31837.456992415122,7749.36263547638
31788.138187191296,7949.248995473117
31737.56444070186,8148.8215327307935
31685.73774951171,8348.072368467381
31632.660159649888,8546.993636601046
31578.333766528747,8745.577484060741
31522.760714861277,8943.816071096191
31465.9431985764,9141.701571587417
31407.88346073236,9339.226173353702
31348.583793428195,9536.382078461984
31288.04653771325,9733.1615035347
31226.27408349471,9929.556680057101
31163.268869443295,10125.559854683901
31099.03338289698,10321.163289545366
31033.57015976279,10516.359262552829
30966.88178441667,10711.14006770349
30898.970889601493,10905.498015384695
30829.84015632311,11099.42543267745
30759.492313744493,11292.914663659401
30687.93013907802,11485.958069706981
30615.156457475805,11678.548029797086
30541.174141918204,11870.676940807843
30465.986113100334,12062.337217818838
30389.595339316853,12253.521294410497
30312.00483634469,12444.221622962848
30233.217667324054,12634.430674953446
30153.23694263747,12824.140941254615
30072.06581978701,13013.344932429853
29989.707503269605,13202.035179029584
29906.165244450578,13390.204231885944
29821.442341435257,13577.844662406937
29735.542138938785,13764.949062869646
29648.468028154068,13951.510046712727
29560.223446617907,14137.520248827976
29470.81187807528,14322.972325851115
29380.236852341823,14507.858956451684
29288.50194516446,14692.172841622085
29195.610778080252,14875.906704965728
29101.56701827341,15059.053292984294
29006.374378430566,15241.605375364068
28910.03661659412,15423.555745261443
28812.55753601396,15604.897219587354
28713.94098499728,15785.6226392909
28614.190856756657,15965.724869641961
28513.31108925635,16145.196800512867
28411.305665056843,16324.031346659094
28308.178611157633,16502.221447998974
28203.933998838227,16679.760069892407
28098.57594349741,16856.640203418614
27992.108604490808,17032.85486565278
27884.53618496667,17208.39709994177
27775.862931699925,17383.25997617875
27666.093134924533,17557.43659107678
27555.23112816411,17730.920068441337
